# 
# Solution parameters:
# - mu = 1
# - rh = 0.2
# - omega = 0.90
# - m = 1
# - c = 1 (radial coord compactification parameter)
#
# Self-interaction
# V(phi) = mu^2 |phi|^2 + lambda |phi|^4
# Convention 4piG=1 (G_ab = 2 T_ab)
# - normalization_Tmunu = 0
# - lambda = 100
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 1.92514
# - J = 1.86909
# - Mmat/M = 0.935116
# - Jmat/J = 0.992114
# - AH = 1.07599
#
  0.0000000000000000E+00  0.0000000000000000E+00  0.3805490260872905E+00  0.3805511435013509E+00 -0.3963173656303382E+00  0.0000000000000000E+00  0.3600000000001839E-01
  0.1251564455569462E-02  0.0000000000000000E+00  0.3805448980979383E+00  0.3805470155108514E+00 -0.3963132374671674E+00  0.0000000000000000E+00  0.3599981738195398E-01
  0.2503128911138924E-02  0.0000000000000000E+00  0.3805324742011185E+00  0.3805345916138533E+00 -0.3963008130504762E+00  0.0000000000000000E+00  0.3599926767549948E-01
  0.3754693366708385E-02  0.0000000000000000E+00  0.3805116964946597E+00  0.3805138139097354E+00 -0.3962800344768346E+00  0.0000000000000000E+00  0.3599834805725736E-01
  0.5006257822277847E-02  0.0000000000000000E+00  0.3804825097913602E+00  0.3804846272112025E+00 -0.3962508465560998E+00  0.0000000000000000E+00  0.3599705564485876E-01
  0.6257822277847309E-02  0.0000000000000000E+00  0.3804448616821078E+00  0.3804469791092084E+00 -0.3962131968762421E+00  0.0000000000000000E+00  0.3599538749576351E-01
  0.7509386733416771E-02  0.0000000000000000E+00  0.3803987026023878E+00  0.3804008200392398E+00 -0.3961670358696506E+00  0.0000000000000000E+00  0.3599334060666846E-01
  0.8760951188986232E-02  0.0000000000000000E+00  0.3803439858956413E+00  0.3803461033447156E+00 -0.3961123168765253E+00  0.0000000000000000E+00  0.3599091191295865E-01
  0.1001251564455569E-01  0.0000000000000000E+00  0.3802806678743713E+00  0.3802827853381537E+00 -0.3960489962060454E+00  0.0000000000000000E+00  0.3598809828829617E-01
  0.1126408010012516E-01  0.0000000000000000E+00  0.3802087078788851E+00  0.3802108253598549E+00 -0.3959770331950453E+00  0.0000000000000000E+00  0.3598489654435594E-01
  0.1251564455569462E-01  0.0000000000000000E+00  0.3801280683337253E+00  0.3801301858343624E+00 -0.3958963902644792E+00  0.0000000000000000E+00  0.3598130343072926E-01
  0.1376720901126408E-01  0.0000000000000000E+00  0.3800387148011437E+00  0.3800408323239182E+00 -0.3958070329728676E+00  0.0000000000000000E+00  0.3597731563495094E-01
  0.1501877346683354E-01  0.0000000000000000E+00  0.3799406160320107E+00  0.3799427335793919E+00 -0.3957089300672288E+00  0.0000000000000000E+00  0.3597292978270207E-01
  0.1627033792240300E-01  0.0000000000000000E+00  0.3798337440139691E+00  0.3798358615884214E+00 -0.3956020535312206E+00  0.0000000000000000E+00  0.3596814243818487E-01
  0.1752190237797246E-01  0.0000000000000000E+00  0.3797180740162711E+00  0.3797201916202457E+00 -0.3954863786299634E+00  0.0000000000000000E+00  0.3596295010463105E-01
  0.1877346683354193E-01  0.0000000000000000E+00  0.3795935846318759E+00  0.3795957022678333E+00 -0.3953618839521706E+00  0.0000000000000000E+00  0.3595734922501122E-01
  0.2002503128911139E-01  0.0000000000000000E+00  0.3794602578162257E+00  0.3794623754866262E+00 -0.3952285514488895E+00  0.0000000000000000E+00  0.3595133618290220E-01
  0.2127659574468085E-01  0.0000000000000000E+00  0.3793180789229202E+00  0.3793201966302168E+00 -0.3950863664691822E+00  0.0000000000000000E+00  0.3594490730354447E-01
  0.2252816020025031E-01  0.0000000000000000E+00  0.3791670367358157E+00  0.3791691544824581E+00 -0.3949353177922250E+00  0.0000000000000000E+00  0.3593805885505664E-01
  0.2377972465581978E-01  0.0000000000000000E+00  0.3790071234979616E+00  0.3790092412863945E+00 -0.3947753976562470E+00  0.0000000000000000E+00  0.3593078704985345E-01
  0.2503128911138924E-01  0.0000000000000000E+00  0.3788383349367190E+00  0.3788404527693751E+00 -0.3946066017836315E+00  0.0000000000000000E+00  0.3592308804621639E-01
  0.2628285356695870E-01  0.0000000000000000E+00  0.3786606702856063E+00  0.3786627881649139E+00 -0.3944289294027796E+00  0.0000000000000000E+00  0.3591495795007247E-01
  0.2753441802252816E-01  0.0000000000000000E+00  0.3784741323024410E+00  0.3784762502308343E+00 -0.3942423832662553E+00  0.0000000000000000E+00  0.3590639281694879E-01
  0.2878598247809762E-01  0.0000000000000000E+00  0.3782787272837984E+00  0.3782808452637081E+00 -0.3940469696652201E+00  0.0000000000000000E+00  0.3589738865410932E-01
  0.3003754693366708E-01  0.0000000000000000E+00  0.3780744650758182E+00  0.3780765831096696E+00 -0.3938426984402496E+00  0.0000000000000000E+00  0.3588794142288110E-01
  0.3128911138923655E-01  0.0000000000000000E+00  0.3778613590811027E+00  0.3778634771713151E+00 -0.3936295829882281E+00  0.0000000000000000E+00  0.3587804704114780E-01
  0.3254067584480601E-01  0.0000000000000000E+00  0.3776394262618927E+00  0.3776415444108770E+00 -0.3934076402655222E+00  0.0000000000000000E+00  0.3586770138603082E-01
  0.3379224030037547E-01  0.0000000000000000E+00  0.3774086871394227E+00  0.3774108053495840E+00 -0.3931768907873373E+00  0.0000000000000000E+00  0.3585690029674671E-01
  0.3504380475594493E-01  0.0000000000000000E+00  0.3771691657895830E+00  0.3771712840633236E+00 -0.3929373586233835E+00  0.0000000000000000E+00  0.3584563957765382E-01
