# 
# Solution parameters:
# - mu = 1
# - rh = 0.18
# - Omega_H = 0.98
# - m = 1
# - l = 2 (phi is z-odd)
# - c = 1 (radial coord compactification parameter)
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 0.413351
# - J = 0.168988
# - Mmat/M = 0.0283745
# - Jmat/J = 0.0686616
# - AH = 4.96827
#
  0.0000000000000000E+00  0.0000000000000000E+00  0.1250822533057482E+01  0.1250822506339562E+01 -0.1250834017950004E+01  0.0000000000000000E+00  0.3207600000000436E-01
  0.1669449081803005E-02  0.0000000000000000E+00  0.1250789050914834E+01  0.1250789024209899E+01 -0.1250800535820356E+01  0.0000000000000000E+00  0.3207803444381156E-01
  0.3338898163606010E-02  0.0000000000000000E+00  0.1250688175255552E+01  0.1250688148569842E+01 -0.1250699660180335E+01  0.0000000000000000E+00  0.3208416456523636E-01
  0.5008347245409015E-02  0.0000000000000000E+00  0.1250519287513473E+01  0.1250519260843389E+01 -0.1250530772453945E+01  0.0000000000000000E+00  0.3209443009806039E-01
  0.6677796327212020E-02  0.0000000000000000E+00  0.1250281803799292E+01  0.1250281777142175E+01 -0.1250293288752816E+01  0.0000000000000000E+00  0.3210887015119943E-01
  0.8347245409015025E-02  0.0000000000000000E+00  0.1249975176027406E+01  0.1249975149381509E+01 -0.1249986660992263E+01  0.0000000000000000E+00  0.3212752318081499E-01
  0.1001669449081803E-01  0.0000000000000000E+00  0.1249598892987688E+01  0.1249598866351744E+01 -0.1249610377962637E+01  0.0000000000000000E+00  0.3215042696242665E-01
  0.1168614357262104E-01  0.0000000000000000E+00  0.1249152481360228E+01  0.1249152454733283E+01 -0.1249163966344339E+01  0.0000000000000000E+00  0.3217761856305193E-01
  0.1335559265442404E-01  0.0000000000000000E+00  0.1248635506673496E+01  0.1248635480054808E+01 -0.1248646991666054E+01  0.0000000000000000E+00  0.3220913431351227E-01
  0.1502504173622705E-01  0.0000000000000000E+00  0.1248047574201705E+01  0.1248047547590700E+01 -0.1248059059202164E+01  0.0000000000000000E+00  0.3224500978092028E-01
