# 
# Solution parameters:
# - mu = 1
# - rh = 0.179026
# - omega = 0.998200
# - m = 2
# - c = 4 (radial coord compactification parameter)
#
# Convention for Wbar = r^p * W
# - p = 2
#
# Physical quantities
# - M = 0.20451
# - J = 0.22841
# - Mmat/M = 0.55480
# - Jmat/J = 0.99313
# - AH = 0.41438
#
  0.0000000000000000E+00  0.0000000000000000E+00  0.1423068504421123E-01  0.1423072900014167E-01 -0.1423273224214722E-01  0.0000000000000000E+00  0.1599630906019976E-01
  0.1251564455569462E-02  0.0000000000000000E+00  0.1422422753766163E-01  0.1422427145229037E-01 -0.1422627469428831E-01  0.0000000000000000E+00  0.1599040374091015E-01
  0.2503128911138924E-02  0.0000000000000000E+00  0.1420484294893507E-01  0.1420488678535152E-01 -0.1420689002732658E-01  0.0000000000000000E+00  0.1597266817720345E-01
  0.3754693366708385E-02  0.0000000000000000E+00  0.1417259240452927E-01  0.1417263615332795E-01 -0.1417463939526463E-01  0.0000000000000000E+00  0.1594313235489438E-01
  0.5006257822277847E-02  0.0000000000000000E+00  0.1412764163505560E-01  0.1412768529035056E-01 -0.1412968853223317E-01  0.0000000000000000E+00  0.1590190512668695E-01
  0.6257822277847309E-02  0.0000000000000000E+00  0.1407025791995112E-01  0.1407030147713952E-01 -0.1407230471895214E-01  0.0000000000000000E+00  0.1584917250985639E-01
  0.7509386733416771E-02  0.0000000000000000E+00  0.1400080492058020E-01  0.1400084837586702E-01 -0.1400285161759342E-01  0.0000000000000000E+00  0.1578519458598785E-01
  0.8760951188986232E-02  0.0000000000000000E+00  0.1391973557920585E-01  0.1391977892938597E-01 -0.1392178217100966E-01  0.0000000000000000E+00  0.1571030110114420E-01
  0.1001251564455569E-01  0.0000000000000000E+00  0.1382758335379329E-01  0.1382762659614637E-01 -0.1382962983765045E-01  0.0000000000000000E+00  0.1562488591602144E-01
  0.1126408010012516E-01  0.0000000000000000E+00  0.1372495211494081E-01  0.1372499524717148E-01 -0.1372699848853872E-01  0.0000000000000000E+00  0.1552940049111636E-01
  0.1251564455569462E-01  0.0000000000000000E+00  0.1361250506714378E-01  0.1361254808734309E-01 -0.1361455132855580E-01  0.0000000000000000E+00  0.1542434661705609E-01
  0.1376720901126408E-01  0.0000000000000000E+00  0.1349095307199397E-01  0.1349099597860823E-01 -0.1349299921964831E-01  0.0000000000000000E+00  0.1531026861446332E-01
  0.1501877346683354E-01  0.0000000000000000E+00  0.1336104274644713E-01  0.1336108553825067E-01 -0.1336308877909954E-01  0.0000000000000000E+00  0.1518774523105422E-01
  0.1627033792240300E-01  0.0000000000000000E+00  0.1322354468690663E-01  0.1322358736297545E-01 -0.1322559060361402E-01  0.0000000000000000E+00  0.1505738145668643E-01
  0.1752190237797246E-01  0.0000000000000000E+00  0.1307924213281585E-01  0.1307928469250174E-01 -0.1308128793291042E-01  0.0000000000000000E+00  0.1491980046121178E-01
  0.1877346683354193E-01  0.0000000000000000E+00  0.1292892033563134E-01  0.1292896277853734E-01 -0.1293096601869602E-01  0.0000000000000000E+00  0.1477563583704779E-01
